time,gFx,gFy,gFz,TgF
37.286667412,-0.6037,0.0164,0.8028,1.005
37.287599756,-0.5724,0.0233,0.8546,1.029
37.289271423,-0.5431,0.0301,0.8976,1.050
37.29248309,-0.5050,0.0389,0.9298,1.059
37.294961163,-0.4688,0.0477,0.9513,1.062
37.299146112,-0.4268,0.0536,0.9689,1.060
37.301069133,-0.3887,0.0614,0.9787,1.055
37.302378508,-0.3525,0.0712,0.9806,1.045
37.305955175,-0.3135,0.0809,0.9709,1.023
37.308343352,-0.2783,0.0907,0.9679,1.011
37.309239811,-0.2480,0.1034,0.9562,0.993
37.312238144,-0.2196,0.1093,0.9484,0.980
37.315675124,-0.1894,0.1161,0.9288,0.955
37.319629707,-0.1581,0.1239,0.9034,0.925
37.321129135,-0.1337,0.1298,0.8878,0.907
37.322281947,-0.1082,0.1386,0.8585,0.876
37.325238979,-0.0848,0.1405,0.8360,0.852
37.327579552,-0.0633,0.1435,0.8067,0.822
37.329395438,-0.0467,0.1474,0.7793,0.795
37.336036115,-0.0301,0.1493,0.7500,0.765
37.336976011,-0.0135,0.1464,0.7197,0.735
37.345708043,0.0022,0.1454,0.6797,0.695
37.34625747,0.0188,0.1425,0.6494,0.665
37.346533564,0.0286,0.1396,0.6201,0.636
37.346800023,0.0393,0.1415,0.5917,0.610
37.347372783,0.0471,0.1376,0.5683,0.587
37.361479816,0.0588,0.1357,0.5360,0.556
37.362134087,0.0676,0.1298,0.5077,0.528
37.362375285,0.0716,0.1269,0.4784,0.500
37.362568149,0.0784,0.1278,0.4598,0.484
37.36275117,0.0813,0.1220,0.4422,0.466
37.36293492,0.0882,0.1220,0.4266,0.452
37.364736847,0.0921,0.1230,0.4100,0.438
37.368815285,0.0921,0.1278,0.4060,0.436
37.370006744,0.0950,0.1317,0.4041,0.436
37.3715219,0.0989,0.1347,0.4031,0.436
37.374466744,0.1009,0.1386,0.3982,0.434
37.377539765,0.1058,0.1464,0.3992,0.438
37.379702265,0.1106,0.1581,0.4041,0.448
37.383602995,0.1126,0.1659,0.4100,0.456
37.384696068,0.1126,0.1708,0.4188,0.466
37.388454298,0.1165,0.1787,0.4275,0.478
37.392799871,0.1214,0.1904,0.4334,0.489
37.393089402,0.1263,0.1982,0.4412,0.500
37.394856694,0.1292,0.2080,0.4549,0.517
37.397563153,0.1312,0.2187,0.4637,0.529
37.399638205,0.1370,0.2256,0.4647,0.534
37.401842893,0.1390,0.2314,0.4725,0.544
37.404639508,0.1419,0.2373,0.4754,0.550
37.406801018,0.1448,0.2422,0.4774,0.555
37.408590445,0.1468,0.2441,0.4754,0.554
37.412282894,0.1468,0.2471,0.4686,0.550
37.41929378,0.1478,0.2461,0.4608,0.543
37.420165603,0.1468,0.2461,0.4500,0.534
37.420505082,0.1497,0.2461,0.4412,0.527
37.424232009,0.1478,0.2392,0.4256,0.510
37.425421541,0.1419,0.2402,0.4148,0.500
37.42773451,0.1419,0.2344,0.4021,0.487
37.42893477,0.1400,0.2275,0.3885,0.471
37.44377347,0.1370,0.2236,0.3816,0.463
37.444543366,0.1312,0.2168,0.3631,0.443
37.444790814,0.1292,0.2138,0.3464,0.427
37.44499097,0.1263,0.2041,0.3347,0.412
37.445193574,0.1224,0.1972,0.3201,0.395
37.445489564,0.1214,0.1904,0.3054,0.380
37.446687376,0.1194,0.1894,0.2947,0.370
37.451224668,0.1165,0.1806,0.2839,0.356
37.451858731,0.1116,0.1767,0.2732,0.344
37.454673575,0.1097,0.1708,0.2653,0.334
37.456776492,0.1058,0.1640,0.2565,0.322
37.458848055,0.1028,0.1640,0.2419,0.310
37.462025607,0.0999,0.1572,0.2399,0.304
37.464575347,0.0989,0.1474,0.2331,0.293
37.46692493,0.1018,0.1464,0.2282,0.290
37.470025087,0.0960,0.1425,0.2155,0.276
37.472827223,0.0931,0.1405,0.2067,0.267
37.47501165,0.0901,0.1357,0.2038,0.261
37.477129723,0.0891,0.1298,0.1989,0.254
37.480644307,0.0852,0.1259,0.1911,0.244
37.483081599,0.0852,0.1278,0.1872,0.242
37.485085609,0.0813,0.1249,0.1813,0.235
37.486955766,0.0794,0.1171,0.1833,0.231
37.490864047,0.0833,0.1181,0.1793,0.230
37.491447693,0.0813,0.1210,0.1754,0.228
37.49496686,0.0803,0.1181,0.1725,0.224
37.497274465,0.0784,0.1161,0.1696,0.220
37.500353892,0.0764,0.1151,0.1666,0.216
37.501445663,0.0774,0.1151,0.1696,0.219
37.509144883,0.0784,0.1151,0.1686,0.219
37.509734466,0.0794,0.1151,0.1735,0.223
37.510258581,0.0755,0.1161,0.1754,0.224
37.512554466,0.0764,0.1190,0.1793,0.228
37.5168828,0.0755,0.1181,0.1803,0.228
37.517308321,0.0794,0.1220,0.1823,0.233
37.52181478,0.0764,0.1190,0.1901,0.237
37.522552123,0.0784,0.1269,0.1901,0.242
37.524649832,0.0784,0.1269,0.1950,0.245
37.527454728,0.0774,0.1327,0.2047,0.256
37.529672593,0.0784,0.1366,0.2135,0.265
37.531515874,0.0803,0.1386,0.2223,0.274
37.537665406,0.0803,0.1454,0.2292,0.283
37.538557958,0.0852,0.1542,0.2419,0.299
37.538965823,0.0843,0.1601,0.2556,0.313
37.541521344,0.0833,0.1659,0.2663,0.325
37.544270719,0.0901,0.1728,0.2839,0.344
37.547049834,0.0911,0.1816,0.2898,0.354
37.562999159,0.0931,0.1933,0.3122,0.379
37.563769471,0.0940,0.2021,0.3337,0.401
37.564010773,0.0950,0.2148,0.3503,0.422
37.564229315,0.0979,0.2265,0.3758,0.450
37.564435305,0.1018,0.2412,0.4021,0.480
37.564641138,0.1038,0.2539,0.4197,0.501
37.564856398,0.1018,0.2676,0.4471,0.531
37.569197441,0.1077,0.2822,0.4735,0.562
37.571422753,0.1097,0.2979,0.4989,0.591
37.571754212,0.1058,0.3096,0.5233,0.617
37.574727649,0.1048,0.3213,0.5477,0.644
37.577415306,0.1067,0.3340,0.5722,0.671
37.582842025,0.1058,0.3438,0.5946,0.695
37.583358536,0.0979,0.3575,0.6230,0.725
37.58445088,0.0970,0.3633,0.6347,0.738
37.586236088,0.0872,0.3682,0.6630,0.763
37.58897088,0.0803,0.3790,0.6797,0.782
37.591554578,0.0764,0.3809,0.6963,0.797
37.594736922,0.0735,0.3887,0.7109,0.814
37.597797756,0.0647,0.3897,0.7207,0.822
37.600182131,0.0618,0.3927,0.7363,0.837
37.604563538,0.0549,0.3907,0.7471,0.845
37.60522234,0.0461,0.3966,0.7549,0.854
37.607037236,0.0393,0.3985,0.7608,0.860
37.610013955,0.0344,0.4005,0.7657,0.865
37.612543747,0.0188,0.3975,0.7676,0.865
37.616916299,0.0090,0.4014,0.7715,0.870
37.617699841,-0.0037,0.4034,0.7735,0.872
37.621833748,-0.0164,0.4024,0.7686,0.868
37.623170623,-0.0320,0.4054,0.7608,0.863
37.625189269,-0.0438,0.4054,0.7549,0.858
37.6261738,-0.0574,0.4044,0.7588,0.862
37.629221301,-0.0711,0.4083,0.7481,0.855
37.631672968,-0.0868,0.4102,0.7402,0.851
37.63412651,-0.1034,0.4151,0.7295,0.846
37.637620364,-0.1151,0.4220,0.7197,0.842
37.640827812,-0.1297,0.4298,0.7090,0.839
37.641845729,-0.1444,0.4435,0.6972,0.839
37.643240885,-0.1669,0.4581,0.6806,0.837
37.647545625,-0.1884,0.4718,0.6533,0.828
37.653342501,-0.2128,0.4884,0.6318,0.826
37.654255939,-0.2363,0.5060,0.6025,0.821
37.654585887,-0.2578,0.5265,0.5683,0.816
37.657169012,-0.2822,0.5529,0.5360,0.820
37.658402033,-0.3037,0.5783,0.4999,0.823
37.661214273,-0.3271,0.6047,0.4657,0.830
37.66413495,-0.3457,0.6340,0.4178,0.834
37.683679535,-0.3623,0.6653,0.3689,0.843
37.684537348,-0.3858,0.7005,0.3259,0.864
37.68478839,-0.4043,0.7337,0.2663,0.879
37.684979483,-0.4239,0.7679,0.2116,0.902
37.685181983,-0.4405,0.8119,0.1461,0.935
37.685453181,-0.4591,0.8549,0.0787,0.974
37.685652556,-0.4796,0.9027,0.0103,1.022
37.686024171,-0.4913,0.9526,-0.0650,1.074
37.686303077,-0.5060,1.0034,-0.1255,1.131
37.687965265,-0.5118,1.0542,-0.2047,1.190
37.691697453,-0.5138,1.1128,-0.2731,1.256
37.693881099,-0.5118,1.1724,-0.3415,1.324
37.695795839,-0.5089,1.2321,-0.4070,1.394
37.699130006,-0.5011,1.2965,-0.4705,1.467
37.703088704,-0.4942,1.3601,-0.5291,1.541
37.703648391,-0.4835,1.4216,-0.5946,1.615
37.707799538,-0.4688,1.4861,-0.6571,1.691
37.709131517,-0.4571,1.5526,-0.7099,1.767
37.711517767,-0.4356,1.6229,-0.7597,1.844
37.713984538,-0.4131,1.6972,-0.7920,1.918
37.717635268,-0.3858,1.7715,-0.8252,1.992
37.721406466,-0.3506,1.8457,-0.8565,2.065
37.721885372,-0.3174,1.9278,-0.8750,2.141
37.725013081,-0.2841,1.9991,-0.8956,2.209
37.727358133,-0.2460,2.0783,-0.9044,2.280
37.730033863,-0.2089,2.1614,-0.9014,2.351
37.731840842,-0.1679,2.2366,-0.8877,2.412
37.734274592,-0.1278,2.3187,-0.8702,2.480
37.737554541,-0.0750,2.4086,-0.8428,2.553
37.73832902,-0.0311,2.4926,-0.7959,2.617
37.742082874,0.0266,2.5757,-0.7441,2.681
37.744649177,0.0872,2.6597,-0.6835,2.748
37.74715626,0.1439,2.7369,-0.6200,2.810
37.753936782,0.1957,2.8161,-0.5311,2.872
37.758840741,0.2484,2.8894,-0.4343,2.932
37.759354699,0.3031,2.9529,-0.3278,2.986
37.759827355,0.3598,3.0115,-0.2096,3.040
37.760149855,0.4175,3.0750,-0.0865,3.104
37.760722564,0.4732,3.1307,0.0445,3.167
37.763600845,0.5279,3.1747,0.1823,3.223
37.780051159,0.5787,3.2157,0.3161,3.283
37.780822149,0.6227,3.2470,0.4520,3.337
37.781062462,0.6598,3.2724,0.5927,3.390
37.78134116,0.6921,3.2920,0.7256,3.441
37.781612201,0.7224,3.3017,0.8624,3.488
37.781814389,0.7468,3.3076,0.9894,3.532
37.782090066,0.7673,3.3008,1.1086,3.566
37.78383017,0.7849,3.2871,1.2230,3.594
37.789003035,0.7917,3.2646,1.3197,3.609
37.789350171,0.7820,3.2304,1.4038,3.608
37.791049494,0.7644,3.1864,1.4722,3.592
37.792845848,0.7429,3.1337,1.5288,3.565
37.795630796,0.7155,3.0799,1.5748,3.532
37.798359807,0.6862,3.0144,1.6031,3.482
37.801005016,0.6540,2.9568,1.6246,3.437
37.804426318,0.6110,2.8903,1.6266,3.372
37.805604183,0.5572,2.8327,1.6148,3.308
37.808778246,0.4996,2.7809,1.6011,3.248
37.81174684,0.4351,2.7379,1.5699,3.186
37.814283246,0.3667,2.7008,1.5347,3.128
37.815504757,0.2953,2.6754,1.4907,3.077
37.821249914,0.2279,2.6509,1.4282,3.020
37.82221908,0.1400,2.6314,1.3529,2.962
37.822710539,0.0598,2.6167,1.2738,2.911
37.824753195,-0.0428,2.6021,1.1653,2.851
37.828195331,-0.1434,2.6099,1.0510,2.817
37.829758456,-0.2519,2.6138,0.9191,2.782
37.833687207,-0.3584,2.6245,0.7901,2.764
37.837474499,-0.4639,2.6382,0.6416,2.754
37.838223353,-0.5626,2.6451,0.4872,2.748
37.840146686,-0.6613,2.6539,0.3083,2.752
37.843108145,-0.7620,2.6627,0.1412,2.773
37.845121062,-0.8548,2.6587,-0.0308,2.793
37.848147937,-0.9408,2.6490,-0.1969,2.818
37.853200542,-1.0092,2.6353,-0.3542,2.844
37.853898459,-1.0630,2.6197,-0.4978,2.871
37.855604448,-1.1040,2.6050,-0.6298,2.899
37.858555334,-1.1304,2.5884,-0.7451,2.921
37.860182522,-1.1538,2.5757,-0.8447,2.946
37.863822157,-1.1695,2.5679,-0.9337,2.972
37.864737262,-1.1734,2.5649,-0.9962,2.991
37.888122629,-1.1704,2.5728,-1.0529,3.016
37.888804556,-1.1626,2.5894,-1.0949,3.042
37.889237525,-1.1441,2.6060,-1.1213,3.059
37.890150389,-1.1226,2.6294,-1.1379,3.077
37.890567212,-1.0903,2.6656,-1.1408,3.098
37.890885598,-1.0561,2.6998,-1.1379,3.114
37.891197421,-1.0239,2.7389,-1.1135,3.129
37.891494296,-0.9770,2.7809,-1.0822,3.140
37.891762108,-0.9262,2.8258,-1.0392,3.150
37.892038723,-0.8636,2.8679,-0.9855,3.153
37.893658098,-0.7991,2.9089,-0.9317,3.157
37.895169921,-0.7190,2.9451,-0.8477,3.148
37.898185807,-0.6408,2.9783,-0.7754,3.144
37.901058724,-0.5558,3.0056,-0.6855,3.133
37.904477474,-0.4679,3.0271,-0.5897,3.119
37.907432891,-0.3711,3.0379,-0.4842,3.099
37.908323881,-0.2734,3.0467,-0.3884,3.083
37.912478464,-0.1747,3.0565,-0.2897,3.075
37.914217735,-0.0780,3.0633,-0.1900,3.070
37.918455809,0.0198,3.0662,-0.0913,3.068
37.919302059,0.1194,3.0574,0.0103,3.060
37.923922684,0.2123,3.0408,0.0953,3.050
37.924706955,0.2953,3.0193,0.1735,3.039
37.926936487,0.3784,2.9920,0.2497,3.026
37.928580341,0.4556,2.9558,0.3142,3.007
37.931352529,0.5259,2.9167,0.3738,2.987
37.934570237,0.5865,2.8649,0.4227,2.955
37.936862217,0.6442,2.8073,0.4666,2.918
37.944399301,0.6921,2.7350,0.5008,2.865
37.944942738,0.7204,2.6607,0.5243,2.806
37.945450186,0.7507,2.5776,0.5409,2.739
37.945673416,0.7722,2.4936,0.5497,2.668
37.948990708,0.7859,2.4057,0.5614,2.592
37.952173781,0.7937,2.3128,0.5575,2.508
37.953091906,0.7878,2.2317,0.5448,2.429
37.955567062,0.7810,2.1428,0.5321,2.342
37.957834615,0.7722,2.0568,0.5243,2.259
37.961041959,0.7605,1.9825,0.5087,2.183
37.962060448,0.7448,1.9044,0.4979,2.105
37.965971855,0.7214,1.8291,0.4852,2.025
37.970481856,0.7009,1.7607,0.4715,1.953
37.971080397,0.6715,1.6943,0.4539,1.878
37.971681439,0.6393,1.6259,0.4451,1.803
37.975502377,0.6070,1.5653,0.4217,1.731
37.977724929,0.5680,1.5076,0.4041,1.661
37.980145919,0.5279,1.4578,0.3973,1.601
37.9819042,0.4878,1.4070,0.3777,1.536
37.994788681,0.4497,1.3601,0.3670,1.479
37.995597952,0.4018,1.3171,0.3552,1.422
37.995853889,0.3530,1.2751,0.3376,1.365
37.996064046,0.3051,1.2369,0.3269,1.315
37.996267119,0.2514,1.1998,0.3181,1.266
37.997099254,0.1996,1.1617,0.3113,1.219
37.999790817,0.1429,1.1324,0.3054,1.182
38.003248369,0.0882,1.0972,0.2927,1.139
38.004698421,0.0334,1.0679,0.2859,1.106
38.00732889,-0.0242,1.0425,0.2819,1.080
38.009642276,-0.0770,1.0220,0.2771,1.062
38.012024568,-0.1385,1.0044,0.2780,1.051
38.01438337,-0.1933,0.9887,0.2751,1.044
38.017648266,-0.2529,0.9711,0.2741,1.040
38.019664673,-0.3086,0.9604,0.2761,1.046
38.022520871,-0.3623,0.9448,0.2741,1.048
38.024461236,-0.4122,0.9282,0.2771,1.053
38.02697358,-0.4581,0.9115,0.2771,1.057
38.029691236,-0.5060,0.8910,0.2751,1.061
38.032700508,-0.5382,0.8705,0.2771,1.060
38.034368164,-0.5685,0.8461,0.2751,1.056
38.037006341,-0.5939,0.8216,0.2751,1.050
38.039856758,-0.6203,0.7992,0.2712,1.047
38.042053894,-0.6359,0.7767,0.2712,1.040
38.045138582,-0.6467,0.7503,0.2692,1.026
38.046545717,-0.6516,0.7259,0.2644,1.011
38.050513843,-0.6545,0.6995,0.2604,0.993
38.053872593,-0.6525,0.6770,0.2517,0.973
38.05463327,-0.6525,0.6555,0.2517,0.959
38.058359104,-0.6437,0.6330,0.2448,0.935
38.059552542,-0.6291,0.6125,0.2409,0.910
38.062421708,-0.6174,0.5900,0.2370,0.886
38.065530615,-0.6027,0.5725,0.2311,0.863
38.067893896,-0.5861,0.5510,0.2311,0.837
38.06955947,-0.5714,0.5373,0.2282,0.817
38.072957074,-0.5558,0.5207,0.2204,0.793
38.075599991,-0.5372,0.5031,0.2135,0.766
38.081818794,-0.5236,0.4894,0.2047,0.745
38.082134054,-0.5021,0.4757,0.2077,0.722
38.098901243,-0.4845,0.4620,0.1989,0.698
38.09952791,-0.4649,0.4532,0.1950,0.678
38.099758743,-0.4454,0.4405,0.1911,0.655
38.099955046,-0.4268,0.4229,0.1852,0.629
38.100165514,-0.4034,0.4132,0.1813,0.605
38.100401139,-0.3838,0.4034,0.1774,0.584
38.100612337,-0.3623,0.3927,0.1803,0.564
38.100821139,-0.3437,0.3819,0.1705,0.541
38.105152859,-0.3281,0.3692,0.1666,0.521
38.106549734,-0.3056,0.3575,0.1627,0.498
38.107230046,-0.2890,0.3506,0.1598,0.482
38.112292859,-0.2744,0.3418,0.1549,0.465
38.112779891,-0.2597,0.3340,0.1578,0.452
38.114061193,-0.2480,0.3243,0.1510,0.435
38.126792132,-0.2343,0.3194,0.1539,0.425
38.127305361,-0.2177,0.3174,0.1510,0.413
38.127552132,-0.2040,0.3106,0.1510,0.401
38.127875048,-0.1952,0.3057,0.1432,0.390
38.1280626,-0.1806,0.2998,0.1461,0.379
38.129323746,-0.1718,0.2969,0.1422,0.371
38.131495309,-0.1610,0.2930,0.1432,0.364
38.133988434,-0.1512,0.2871,0.1442,0.355
38.137207185,-0.1395,0.2871,0.1403,0.349
38.138871924,-0.1327,0.2793,0.1393,0.339
38.142247237,-0.1219,0.2734,0.1344,0.328
38.144172602,-0.1122,0.2695,0.1334,0.321
38.147297602,-0.1014,0.2656,0.1383,0.316
38.148996509,-0.0907,0.2607,0.1305,0.305
38.153323384,-0.0838,0.2588,0.1324,0.303
38.153963853,-0.0731,0.2529,0.1246,0.291
38.157101562,-0.0662,0.2490,0.1334,0.290
38.158976718,-0.0604,0.2500,0.1344,0.290
38.162465208,-0.0555,0.2480,0.1315,0.286
38.164291458,-0.0477,0.2441,0.1324,0.282
38.168556979,-0.0457,0.2422,0.1295,0.278
38.169498282,-0.0379,0.2383,0.1315,0.275
38.173081511,-0.0301,0.2334,0.1276,0.268
38.173859011,-0.0242,0.2334,0.1305,0.268
38.177480262,-0.0154,0.2275,0.1217,0.258
38.179414533,-0.0164,0.2236,0.1256,0.257
38.182790314,-0.0066,0.2177,0.1236,0.250
38.185203179,0.0022,0.2168,0.1178,0.247
38.187240575,0.0051,0.2099,0.1168,0.240
38.189312867,0.0110,0.2060,0.1129,0.235
38.191576721,0.0188,0.1992,0.1070,0.227
38.195141253,0.0295,0.1953,0.1109,0.227
38.197201357,0.0315,0.1884,0.1041,0.218
38.198872243,0.0403,0.1835,0.1021,0.214
38.204712191,0.0393,0.1747,0.0992,0.205
38.212258755,0.0481,0.1659,0.0934,0.196
38.212734328,0.0540,0.1630,0.0885,0.193
38.212964796,0.0559,0.1552,0.0836,0.185
38.213163963,0.0647,0.1474,0.0865,0.183
38.213862088,0.0647,0.1445,0.0787,0.177
38.216274797,0.0745,0.1357,0.0689,0.169
38.225493027,0.0735,0.1288,0.0650,0.162
38.226021725,0.0794,0.1230,0.0679,0.161
38.226238652,0.0833,0.1151,0.0621,0.155
38.226412975,0.0852,0.1083,0.0601,0.150
38.228726933,0.0852,0.1044,0.0552,0.146
38.231707819,0.0931,0.0946,0.0543,0.143
38.233737663,0.0940,0.0907,0.0464,0.139
38.236758497,0.0931,0.0858,0.0464,0.135
38.239075476,0.0940,0.0809,0.0445,0.132
38.241384539,0.0960,0.0780,0.0406,0.130
38.244200997,0.0979,0.0721,0.0406,0.128
38.246360893,0.1018,0.0653,0.0347,0.126
38.248369696,0.1038,0.0624,0.0357,0.126
38.252919332,0.1018,0.0624,0.0298,0.123
38.253872978,0.1018,0.0585,0.0337,0.122
38.256268342,0.1048,0.0545,0.0308,0.122
38.258990738,0.1087,0.0516,0.0298,0.124
38.26151303,0.1087,0.0487,0.0269,0.122
38.263126051,0.1058,0.0458,0.0308,0.119
38.267600687,0.1087,0.0418,0.0318,0.121
38.269959646,0.1058,0.0399,0.0269,0.116
38.271478552,0.1048,0.0389,0.0308,0.116
38.274215011,0.1116,0.0370,0.0240,0.120
38.278115428,0.1087,0.0350,0.0337,0.119
38.27889022,0.1087,0.0321,0.0210,0.115
38.284521835,0.1116,0.0321,0.0269,0.119
38.285504022,0.1136,0.0311,0.0279,0.121
38.287115116,0.1106,0.0301,0.0279,0.118
38.289901835,0.1106,0.0291,0.0308,0.118
38.292686992,0.1116,0.0282,0.0289,0.119
38.294480273,0.1106,0.0301,0.0347,0.120
38.297504961,0.1097,0.0272,0.0279,0.116
38.300081524,0.1126,0.0272,0.0269,0.119
38.302060482,0.1155,0.0262,0.0337,0.123
38.306010795,0.1097,0.0291,0.0357,0.119
38.307577097,0.1145,0.0311,0.0318,0.123
38.31020715,0.1087,0.0282,0.0357,0.118
38.312064129,0.1116,0.0282,0.0377,0.121
38.315046369,0.1106,0.0311,0.0416,0.122
38.320689286,0.1116,0.0291,0.0455,0.124
38.321465745,0.1175,0.0301,0.0445,0.129
38.325576839,0.1175,0.0360,0.0513,0.133
38.326046943,0.1165,0.0379,0.0504,0.132
38.326416214,0.1136,0.0409,0.0572,0.134
38.328075641,0.1145,0.0448,0.0650,0.139
38.331813662,0.1175,0.0458,0.0709,0.145
38.341434601,0.1204,0.0516,0.0787,0.153
38.34193382,0.1214,0.0545,0.0826,0.157
38.34217382,0.1243,0.0624,0.0894,0.165
38.342361007,0.1273,0.0673,0.1031,0.177
38.343182986,0.1302,0.0800,0.1080,0.187
38.346516268,0.1360,0.0858,0.1236,0.203
38.34781757,0.1429,0.0946,0.1412,0.222
38.350864758,0.1536,0.1073,0.1578,0.245
38.354159758,0.1585,0.1259,0.1754,0.268
38.356453352,0.1693,0.1435,0.1979,0.297
38.358480123,0.1810,0.1650,0.2272,0.334
38.361528092,0.2015,0.1874,0.2604,0.379
38.364072936,0.2181,0.2207,0.3005,0.432
38.367421374,0.2435,0.2549,0.3494,0.496
38.368567572,0.2748,0.2920,0.4031,0.569
38.37158075,0.3158,0.3370,0.4696,0.659
38.373969448,0.3579,0.3917,0.5380,0.756
38.376136427,0.4077,0.4464,0.6122,0.860
38.379673928,0.4566,0.5031,0.6982,0.974
38.382588355,0.5123,0.5578,0.7735,1.083
38.38553622,0.5592,0.6115,0.8438,1.183
38.387701793,0.6051,0.6565,0.9142,1.278
38.388755856,0.6413,0.6917,0.9630,1.348
38.392038512,0.6657,0.7190,1.0119,1.409
38.393668773,0.6842,0.7366,1.0422,1.448
38.396600388,0.6940,0.7454,1.0686,1.476
38.398182263,0.6989,0.7474,1.0764,1.485
38.401323044,0.6970,0.7396,1.0803,1.483
38.403746742,0.6852,0.7190,1.0588,1.452
38.405997576,0.6667,0.6907,1.0266,1.405
38.40858242,0.6549,0.6575,0.9836,1.352
38.411212629,0.6354,0.6184,0.9367,1.290
38.413642629,0.6198,0.5822,0.8858,1.228
38.420781952,0.6139,0.5510,0.8477,1.183
38.421594505,0.6090,0.5226,0.8116,1.141
38.422660807,0.6070,0.5001,0.7872,1.113
38.42431388,0.6041,0.4796,0.7657,1.087
38.426363411,0.6080,0.4630,0.7354,1.061
38.42857237,0.6041,0.4444,0.7266,1.044
38.431542631,0.6012,0.4278,0.7129,1.026
38.433425027,0.6022,0.4132,0.7070,1.016
38.445589611,0.6031,0.4083,0.7100,1.017
38.44629034,0.6100,0.4034,0.7109,1.020
38.446524195,0.6178,0.4024,0.7275,1.036
38.446743049,0.6266,0.4102,0.7383,1.052
38.446965966,0.6373,0.4181,0.7500,1.069
38.44918107,0.6559,0.4327,0.7676,1.098
38.452273987,0.6745,0.4503,0.7823,1.127
38.453626904,0.7048,0.4689,0.7999,1.165
38.456408571,0.7351,0.4923,0.8204,1.207
38.458886227,0.7741,0.5148,0.8282,1.245
38.461703675,0.8083,0.5412,0.8497,1.292
38.463519561,0.8455,0.5676,0.8556,1.330
38.466462217,0.8826,0.5920,0.8653,1.370
38.469492166,0.8992,0.6096,0.8546,1.382
38.471940187,0.9139,0.6272,0.8516,1.398
38.475106281,0.9119,0.6438,0.8516,1.404
38.476265448,0.9051,0.6575,0.8389,1.398
38.478833,0.8865,0.6672,0.8292,1.385
38.481690031,0.8611,0.6790,0.8008,1.358
38.483937532,0.8259,0.6878,0.7598,1.316
38.486540553,0.8054,0.7005,0.7080,1.281
38.494764929,0.7859,0.7171,0.6494,1.246
38.495263002,0.7673,0.7356,0.5878,1.215
38.49566545,0.7487,0.7620,0.5155,1.186
38.495934616,0.7204,0.7835,0.4363,1.150
38.498905294,0.6755,0.8040,0.3406,1.104
38.502239929,0.6022,0.8255,0.2497,1.052
38.504681023,0.5074,0.8461,0.1598,0.999
38.505169461,0.4028,0.8734,0.0582,0.964
38.513478993,0.2836,0.9047,-0.0571,0.950
38.513965087,0.1732,0.9399,-0.1842,0.973
38.514231389,0.0716,0.9848,-0.3151,1.036
38.515882222,-0.0144,1.0444,-0.4500,1.137
38.520055296,-0.0985,1.1060,-0.5692,1.248
38.521418942,-0.1952,1.1617,-0.7226,1.382
38.523926286,-0.3291,1.2145,-0.8360,1.511
38.526800244,-0.4757,1.2526,-0.9503,1.643
38.528510453,-0.6271,1.2819,-1.0343,1.762
38.531938005,-0.7835,1.3112,-1.1301,1.900
38.534816703,-0.9193,1.3415,-1.2190,2.032
38.539855819,-1.0141,1.3747,-1.2796,2.134
38.541017381,-1.0786,1.4148,-1.3275,2.220
38.54152436,-1.1343,1.4480,-1.3490,2.281
38.54494759,-1.1939,1.4695,-1.3607,2.332
38.546064361,-1.2633,1.4812,-1.3392,2.363
38.549533736,-1.3288,1.4871,-1.2933,2.377
38.55102707,-1.4020,1.4891,-1.2376,2.391
38.565085613,-1.4529,1.4900,-1.1799,2.392
38.566113529,-1.4812,1.4988,-1.1047,2.379
38.56653728,-1.4665,1.5233,-1.0294,2.352
38.566972592,-1.4392,1.5643,-0.9415,2.325
38.56727728,-1.4069,1.6024,-0.8447,2.294
38.567561394,-1.3903,1.6493,-0.7441,2.282
38.571691238,-1.3825,1.6952,-0.6229,2.274
38.57262077,-1.3825,1.7539,-0.4910,2.287
38.573894364,-1.3825,1.8242,-0.3464,2.315
38.576755718,-1.3698,1.9132,-0.2037,2.362
38.580559885,-1.3160,2.0246,-0.0659,2.416
38.580863948,-1.2222,2.1565,0.0826,2.480
38.583153583,-1.1069,2.3001,0.2409,2.564
38.588138584,-0.9965,2.4604,0.3924,2.683
38.589633792,-0.8812,2.6206,0.5741,2.824
38.59104348,-0.7659,2.7897,0.7744,2.995
38.597107908,-0.6379,2.9724,0.9630,3.189
38.597660147,-0.4796,3.1512,1.1253,3.380
38.598180043,-0.2705,3.3232,1.2709,3.568
38.602335356,-0.0056,3.5079,1.3686,3.765
38.603871242,0.2484,3.6819,1.4467,3.964
38.606181242,0.4888,3.8157,1.5073,4.132
38.608979002,0.7057,3.9252,1.5542,4.280
38.611551607,0.8983,4.0073,1.5767,4.399
38.614641034,1.0800,4.0571,1.5386,4.471
38.617614524,1.2696,4.0727,1.4585,4.508
38.619956191,1.4601,4.0688,1.3422,4.526
38.620805774,1.6272,4.0327,1.2015,4.512
38.626512285,1.7455,3.9779,1.0617,4.472
38.627426869,1.8305,3.8978,0.9259,4.405
38.628746869,1.8852,3.8167,0.8028,4.332
38.632141349,1.9194,3.7278,0.6601,4.245
38.64236062,1.9585,3.6379,0.5087,4.163
38.643632808,1.9986,3.5587,0.3435,4.096
38.644036298,2.0396,3.4884,0.1657,4.044
38.644326975,2.0533,3.4190,0.0162,3.988
38.644674006,2.0533,3.3486,-0.1226,3.930
38.646032652,2.0161,3.2861,-0.2467,3.863
